newid,lact_num,calv_date,alp_date,avg_milk,avg_thi3,avg_csi3,avg_thi30,avg_csi30,avg_precspring
154804,5,2004-10-19,2005-05-25,10.57,55.19,1111.46,56.28,1080.11,170.18
173799,2,2006-01-02,2006-06-12,25.54,57.10,1023.16,53.68,1095.62,136.95
169331,2,2003-10-26,2004-06-14,14.60,56.12,1040.46,57.08,1044.95,83.43
338822,2,2008-09-16,2009-06-02,14.20,61.79,1009.38,59.72,1037.50,145.18
265162,1,2006-01-10,2006-06-30,15.53,55.12,1051.96,53.47,1060.63,98.49
233383,2,2008-02-19,2008-06-23,20.02,53.33,1061.98,53.04,1084.64,147.56
198504,3,2008-01-20,2008-06-08,27.55,53.12,1051.70,50.86,1111.04,155.47
176313,3,2003-12-16,2004-07-18,8.50,64.21,940.31,63.95,961.04,63.75
196203,6,2007-12-18,2008-06-23,16.33,65.28,991.90,59.46,1035.63,165.97
207767,7,2005-11-05,2006-06-09,24.50,64.21,949.34,62.03,1018.54,166.02
325142,3,2007-02-12,2007-06-02,19.19,52.64,1128.21,52.82,1077.53,139.07
281390,2,2010-11-07,2011-05-27,20.60,61.83,1011.87,58.75,1030.73,169.38
264939,7,2014-11-03,2015-06-09,13.17,63.75,952.58,63.49,975.56,192.29
351110,1,2011-09-29,2012-06-02,13.90,61.58,1005.22,60.94,1002.94,147.41
369534,1,2010-02-05,2010-06-11,15.68,52.65,1043.96,52.58,1066.57,143.79
92300,2,2001-01-14,2001-07-02,22.19,53.35,1059.13,53.76,1081.69,143.47
245653,1,2008-10-14,2009-07-10,9.90,57.30,1014.34,58.82,1007.14,172.41
419768,1,2015-02-14,2015-06-07,18.82,56.83,1054.58,54.95,1046.47,99.13
359432,2,2011-10-18,2012-06-08,13.30,62.90,989.00,62.54,997.06,139.35
87803,2,2003-01-13,2003-07-07,20.20,48.55,1144.85,50.96,1122.98,41.66
213937,1,2004-09-21,2005-06-28,10.90,72.12,849.78,61.39,1019.76,170.96
204411,2,2003-11-30,2004-06-26,10.97,60.24,993.81,54.05,1085.19,100.98
318700,3,2008-12-12,2009-06-02,17.07,66.60,943.05,65.14,985.84,133.64
256735,5,2012-02-07,2012-06-21,15.35,50.44,1100.33,52.51,1085.40,130.62
57242,2,2003-02-06,2003-06-13,17.95,55.68,1037.14,53.37,1072.51,137.56
140608,2,2004-11-23,2005-06-17,15.07,66.20,972.49,62.14,1049.77,121.60
320677,6,2011-09-10,2012-05-21,17.67,66.37,906.88,61.06,999.68,152.09
388528,2,2013-12-01,2014-06-05,13.90,60.39,1007.11,60.00,1035.50,190.81
367034,4,2013-01-23,2013-07-04,23.33,58.85,1003.78,54.05,1050.19,95.51
52416,2,2002-10-13,2003-07-02,9.63,56.50,1100.69,64.40,1024.22,51.65
227598,1,2007-12-14,2008-06-29,14.60,54.64,1128.09,51.79,1086.40,106.75
117273,2,2000-11-27,2001-07-04,12.73,55.93,1113.57,58.67,1072.64,148.94
65276,10,2011-01-02,2011-05-21,24.08,52.71,1070.98,53.38,1045.78,131.20
24318,6,2003-11-06,2004-06-26,17.23,64.64,957.51,61.29,1025.44,96.01
391602,2,2011-02-10,2011-05-31,16.47,56.67,1039.55,55.32,1051.52,94.07
165971,2,2005-11-05,2006-06-25,8.90,65.08,1019.63,63.63,1029.33,144.39
108286,8,2006-01-09,2006-06-14,14.52,53.04,1098.45,51.39,1105.33,130.80
392782,2,2014-01-18,2014-06-03,22.70,50.20,1063.49,51.93,1054.57,123.14
363167,1,2011-11-24,2012-06-23,4.95,65.71,1124.94,68.11,984.85,131.91
384057,2,2013-11-01,2014-07-12,9.97,59.09,1044.38,58.37,1059.08,224.22
358334,2,2013-10-30,2014-06-11,23.37,63.98,989.04,58.32,1077.37,188.53
394639,2,2014-02-19,2014-06-08,20.51,53.23,1071.56,51.44,1086.67,132.90
119391,1,2004-02-09,2004-06-16,17.71,54.21,1039.48,55.58,1037.67,66.72
387959,3,2011-11-27,2012-05-19,18.00,54.53,1083.24,52.94,1134.84,178.33
322412,2,2008-10-14,2009-07-03,12.57,58.80,1032.06,58.67,1075.02,146.17
208021,1,2005-02-10,2005-07-02,14.85,55.09,1038.85,53.89,1074.02,103.36
143484,1,2003-11-22,2004-05-29,12.30,58.95,1045.23,56.52,1060.85,188.26
225986,4,2007-11-30,2008-06-28,19.83,60.90,1050.25,56.91,1080.26,129.07
233066,1,2005-10-08,2006-06-11,12.83,67.80,914.99,61.26,1045.29,142.87
280632,1,2009-11-18,2010-06-05,9.10,61.86,1001.61,58.42,1078.60,228.78
301345,3,2010-10-16,2011-06-14,16.63,60.68,995.44,60.83,1046.72,184.06
57701,3,2003-02-14,2003-06-24,16.81,54.36,1110.77,52.38,1099.07,91.12
209340,4,2007-09-02,2008-06-13,11.90,52.21,1200.42,54.71,1095.75,142.78
110375,1,2001-01-14,2001-07-13,16.56,53.60,1106.81,54.80,1081.41,128.47
416569,6,2014-12-28,2015-06-27,16.43,63.40,973.86,66.29,937.94,165.61
205127,5,2009-02-08,2009-06-07,23.15,61.97,937.74,56.13,1033.68,116.20
287175,2,2007-02-17,2007-06-07,16.81,53.11,1088.69,52.66,1059.17,106.48
295114,1,2010-09-17,2011-05-21,14.97,59.21,1093.45,57.55,1068.59,131.74
160155,2,2007-01-04,2007-06-28,15.27,40.30,1257.13,42.55,1189.47,109.41
65685,3,2004-09-26,2005-06-15,12.63,60.12,1082.09,58.45,1060.00,157.62
410012,1,2012-11-10,2013-06-18,15.60,69.39,918.53,61.25,1019.67,154.32
338980,2,2011-12-29,2012-05-22,10.03,60.26,1012.08,60.33,1023.07,167.75
135620,2,2002-02-18,2002-06-21,20.11,54.66,1079.81,54.49,1061.06,135.78
402885,2,2014-09-30,2015-06-13,12.13,66.19,962.15,62.35,978.65,159.00
48810,2,2000-09-24,2001-07-07,7.33,60.67,1073.01,63.53,1016.68,133.33
79713,1,2001-11-29,2002-06-22,14.00,67.38,913.64,63.19,988.78,130.25
296715,5,2012-12-24,2013-06-24,16.83,63.42,968.73,60.64,1005.40,139.04
248171,3,2008-10-24,2009-06-17,14.70,67.65,917.86,64.14,982.25,86.15
200147,1,2005-11-16,2006-07-12,8.53,64.09,956.47,64.86,985.51,74.60
410328,2,2013-09-29,2014-05-26,16.57,60.71,1000.08,61.03,1027.66,193.38
48356,3,2002-10-27,2003-06-29,9.40,64.29,906.67,63.74,950.33,75.56
65801,2,2002-09-15,2003-06-04,9.83,68.45,953.33,65.58,964.04,123.41
207481,1,2001-12-15,2002-06-08,10.27,61.37,1017.73,62.64,1017.66,157.59
348990,2,2012-09-21,2013-06-18,12.43,68.28,938.25,61.34,1000.60,118.51
343005,1,2011-01-21,2011-06-26,14.96,56.47,1040.88,54.45,1058.30,92.48
85924,3,2002-12-23,2003-06-28,11.13,71.09,899.97,72.47,915.05,66.43
259627,1,2009-01-24,2009-05-21,19.58,50.34,1099.51,50.17,1097.43,94.28
53441,2,2000-10-30,2001-07-02,11.53,52.59,1112.84,55.63,1090.41,153.57
93557,1,2002-02-15,2002-06-11,17.72,51.18,1128.50,54.77,1091.92,200.79
250235,1,2006-11-15,2007-06-11,11.67,65.50,968.51,60.69,1042.70,125.32
231666,1,2006-02-26,2006-06-17,14.17,55.56,1047.10,54.92,1049.48,96.71
381664,2,2014-10-02,2015-06-18,16.97,62.21,958.05,64.82,937.79,117.50
149016,7,2004-02-06,2004-06-12,19.34,55.52,1034.55,56.12,1034.25,132.52
313462,1,2009-10-14,2010-06-13,12.60,68.55,900.60,64.69,966.49,147.14
160668,2,2006-09-28,2007-06-13,16.50,65.51,984.89,61.19,1062.55,140.83
195019,5,2006-11-09,2007-06-11,18.43,67.71,906.00,63.91,988.57,118.13
255518,2,2009-12-21,2010-06-18,18.60,54.15,1134.24,62.87,1022.32,151.57
154540,1,2005-09-16,2006-07-12,10.90,60.56,966.38,61.34,997.38,81.69
254254,1,2008-11-28,2009-06-08,17.97,57.32,1097.66,59.76,1020.45,196.51
310027,2,2006-12-10,2007-06-27,12.67,59.76,1051.81,61.16,1022.64,167.76
40817,4,2001-10-11,2002-07-04,6.53,60.14,1075.53,62.76,1011.46,101.18
339547,1,2012-01-05,2012-06-16,17.58,48.65,1155.90,51.19,1096.05,170.76
418543,2,2010-12-14,2011-06-14,16.40,54.05,1075.69,58.90,1053.60,140.13
134211,1,2004-10-23,2005-06-20,15.17,57.73,999.37,55.54,1085.22,132.34
250766,8,2015-01-24,2015-06-18,19.38,50.96,1073.11,51.89,1071.81,101.43
316765,2,2010-01-12,2010-06-19,20.36,50.38,1142.63,50.96,1099.00,125.51
394632,2,2013-02-18,2013-06-17,23.76,52.30,1071.43,49.79,1094.55,114.93
339310,1,2010-10-13,2011-06-03,11.43,60.96,1047.43,61.10,1035.49,132.58
184392,2,2007-11-22,2008-06-14,24.80,56.54,1053.51,60.92,1035.08,129.97
153073,7,2002-09-23,2003-06-30,21.20,54.43,1063.92,61.17,1005.77,146.29
280461,2,2009-11-17,2010-06-16,14.87,62.64,1006.45,59.89,1033.99,177.50
141070,1,2003-09-21,2004-06-22,13.57,55.34,1070.27,57.40,1087.87,139.31
71410,4,2005-02-08,2005-06-28,19.98,50.99,1062.87,52.11,1078.30,80.61
413710,2,2014-11-28,2015-06-18,11.33,64.35,983.61,65.60,946.88,159.64
217045,2,2009-01-02,2009-05-27,17.51,51.84,1139.09,50.14,1106.16,119.96
412235,3,2012-09-15,2012-09-26,30.60,56.30,1102.74,56.77,1014.38,120.98
310669,2,2007-09-29,2008-05-22,14.80,63.28,939.23,61.55,992.06,156.49
285631,1,2010-01-04,2010-07-05,14.93,53.19,1044.22,49.17,1096.93,160.15
40964,1,2000-10-04,2001-05-24,14.13,68.14,918.78,61.20,1011.35,163.85
42482,2,2001-10-16,2002-05-26,15.33,57.16,1034.22,60.55,1022.49,172.50
24281,3,2000-12-26,2001-06-28,14.80,64.29,968.82,63.82,984.26,108.74
276391,2,2008-11-03,2009-05-26,15.57,61.46,1059.16,57.03,1078.58,163.97
118704,1,2003-02-14,2003-06-18,14.02,52.30,1070.32,55.84,1044.07,96.32
342578,1,2007-11-17,2008-06-30,11.70,63.89,1032.94,60.14,1035.45,129.07
233189,5,2010-11-19,2011-05-29,15.20,49.47,1112.34,49.67,1141.48,146.47
271992,6,2012-01-22,2012-07-07,21.21,49.65,1106.72,47.68,1133.46,119.97
411571,1,2012-10-12,2013-06-14,10.73,64.73,962.49,61.33,1011.09,188.83
393007,1,2014-01-21,2014-05-15,19.57,54.77,1060.65,55.16,1048.64,117.59
226143,2,2005-02-18,2005-06-24,19.00,45.87,1152.36,47.13,1116.77,59.07
330846,2,2013-01-11,2013-06-18,19.69,53.55,1031.34,52.65,1049.21,106.51
411741,1,2013-12-02,2014-06-25,12.97,60.86,1089.92,62.27,1026.67,146.36
177623,2,2006-02-26,2006-07-02,18.57,45.58,1123.26,45.84,1130.53,102.48
348977,1,2009-09-26,2010-06-14,15.03,61.05,1026.65,59.49,1036.25,161.70
20181,5,2002-02-19,2002-06-17,24.75,56.04,1095.40,54.61,1089.65,185.51
146486,1,2005-01-16,2005-06-22,18.87,53.98,1036.14,57.22,1018.35,58.63
114884,1,2002-12-19,2003-06-19,17.53,68.62,956.91,69.59,928.14,59.79
385220,1,2013-11-08,2014-05-30,13.07,62.37,972.20,62.05,1033.22,169.56
112502,2,2004-12-30,2005-06-17,16.50,59.17,1006.26,59.16,1059.66,156.08
203709,3,2004-12-07,2005-07-04,20.10,53.23,1084.55,57.12,1049.24,85.52
162618,1,2004-11-21,2005-06-09,23.90,62.68,1053.77,64.07,1016.71,128.35
128469,3,2005-10-15,2006-05-29,8.40,62.24,1094.31,63.93,977.08,143.38
202687,1,2007-01-13,2007-06-15,16.85,51.00,1089.04,54.09,1059.11,119.31
205591,1,2007-02-25,2007-06-19,15.58,52.12,1091.98,55.31,1047.97,113.72
391603,3,2015-02-08,2015-06-18,20.15,55.45,1056.47,52.36,1082.49,82.04
403277,1,2013-10-02,2014-05-23,12.60,65.24,1046.67,61.43,1038.45,113.53
339488,2,2010-09-21,2011-06-09,16.67,58.96,1055.70,60.33,1022.46,155.53
418617,1,2014-02-23,2014-06-20,16.80,61.49,938.27,59.64,984.45,122.48
416135,2,2014-12-22,2015-06-07,15.97,73.04,879.26,64.70,970.64,152.60
274009,2,2009-10-15,2010-06-17,16.27,62.85,1030.80,63.82,996.48,127.52
78522,6,2003-10-25,2004-06-20,15.40,62.82,1029.49,61.02,1047.76,128.90
401782,1,2014-09-25,2015-06-18,12.20,64.57,925.09,65.71,913.07,150.73
105644,1,2000-11-19,2001-06-08,14.47,52.60,1124.90,55.91,1088.25,169.39
116906,2,2000-12-25,2001-06-20,11.03,57.09,1098.80,59.90,1075.63,158.31
329775,1,2011-10-24,2012-07-11,15.83,63.08,983.18,64.43,983.03,177.44
410402,2,2011-09-02,2012-06-20,20.97,62.02,1059.37,62.06,1018.00,120.68
222589,8,2008-11-18,2009-06-17,18.20,66.99,926.13,63.35,993.40,94.75
342534,2,2012-02-18,2012-06-02,19.28,57.61,1015.06,54.88,1073.52,152.54
152027,1,2001-10-22,2002-06-19,18.37,64.83,967.73,58.10,1072.17,198.26
179946,3,2001-12-03,2002-06-03,18.73,62.19,1021.50,63.78,1003.14,186.66
394410,1,2010-11-02,2011-06-30,8.77,58.20,1070.22,57.14,1080.18,140.13
135930,2,2004-10-30,2005-06-08,15.67,55.35,1123.36,62.47,999.43,177.44
88628,6,2003-01-23,2003-06-18,20.06,53.04,1080.94,51.18,1078.47,77.87
364944,2,2011-11-26,2012-06-18,14.00,57.88,1077.86,57.81,1070.66,134.47
351101,3,2012-10-01,2013-06-29,14.10,60.27,982.85,59.85,1019.14,156.95
125331,5,2009-01-16,2009-06-04,18.82,54.32,1060.39,56.30,1039.69,131.19
272853,3,2005-09-27,2006-06-29,12.57,58.52,1049.65,57.28,1062.29,90.66
137708,3,2007-10-17,2008-06-01,15.77,69.21,931.43,65.45,942.66,180.75
137886,7,2011-02-16,2011-06-14,18.52,52.52,1080.05,51.14,1089.78,119.43
376055,1,2013-09-26,2014-06-20,9.90,62.83,948.93,58.28,1000.03,85.61
141100,3,2001-09-26,2002-06-12,11.37,59.54,1009.87,61.12,1026.51,172.61
363894,2,2012-12-15,2013-06-13,12.63,65.62,926.72,61.57,985.97,176.02
224499,1,2003-12-31,2004-06-24,11.97,65.59,947.73,63.59,1012.42,135.54
396944,1,2011-02-11,2011-06-09,16.13,52.75,1056.99,52.49,1069.06,154.35
174137,1,2004-12-03,2005-06-09,14.83,52.75,1075.05,59.59,1042.28,137.38
224276,2,2006-10-22,2007-06-15,12.23,64.05,1040.08,62.07,1046.28,103.08
343214,2,2010-02-10,2010-05-12,23.67,56.01,1024.27,54.54,1035.36,112.43
218839,10,2011-10-28,2012-06-16,14.10,68.19,971.03,63.91,1002.88,124.27
40207,6,2006-09-17,2007-06-06,14.80,61.50,977.73,58.83,1097.01,198.87
408732,3,2012-11-28,2013-06-20,18.80,67.94,921.24,59.57,1024.44,148.67
7885,2,2001-09-29,2002-06-20,12.00,68.67,904.20,64.08,995.37,179.20
369608,1,2011-12-15,2012-06-09,20.13,61.94,1031.56,61.84,994.89,164.65
370882,3,2009-12-24,2010-06-17,15.40,63.21,955.76,61.34,991.82,180.26
341589,2,2011-01-31,2011-07-02,15.16,52.34,1083.67,52.06,1063.96,107.23
210975,1,2007-09-17,2008-05-30,15.07,67.14,899.62,60.18,993.95,156.34
88051,1,2000-12-25,2001-06-01,17.90,57.80,1073.25,57.50,1065.26,230.01
418326,2,2015-01-21,2015-06-20,17.22,59.98,1006.39,57.82,1029.83,121.27
388527,1,2012-09-14,2013-07-05,10.10,65.88,1006.03,68.09,930.12,216.10
34225,1,2001-09-12,2002-05-31,13.17,59.78,1024.65,61.32,1010.96,163.43
222158,2,2004-01-05,2004-06-19,15.43,53.19,1092.22,50.93,1100.94,105.54
258911,6,2010-01-09,2010-05-28,20.30,56.88,1011.55,56.27,1037.61,123.29
145139,2,2001-12-20,2002-06-29,10.60,59.27,1051.72,61.06,1012.04,126.43
256353,1,2008-12-16,2009-05-23,17.67,57.11,1118.04,58.57,1058.56,163.29
412647,1,2014-11-20,2015-06-20,16.47,62.81,1049.72,64.31,988.57,116.72
134881,1,2002-09-27,2003-06-26,11.13,66.17,996.45,71.24,901.04,137.46
93436,1,2002-02-03,2002-06-12,17.35,53.04,1117.20,53.96,1094.81,194.02
219852,3,2009-11-23,2010-07-09,5.20,60.21,919.90,64.41,937.26,117.06
368568,1,2013-02-17,2013-07-05,16.34,52.30,1057.40,51.33,1071.83,97.67
90110,2,2002-01-24,2002-06-30,17.39,57.73,1032.70,58.32,1017.60,93.34
261393,2,2005-01-08,2005-06-05,15.42,63.65,962.67,59.98,1012.53,147.52
238307,2,2009-09-29,2010-05-27,16.97,73.06,920.57,67.15,968.38,176.95
55251,1,2001-12-18,2002-05-26,12.53,58.49,1110.77,59.59,1056.33,196.08
407180,1,2014-10-19,2015-06-10,8.27,62.06,979.72,63.69,990.35,153.57
269557,2,2010-10-23,2011-05-24,13.17,67.27,896.22,59.27,1027.13,172.91
341326,6,2014-01-09,2014-06-25,21.96,56.76,1046.44,55.43,1046.60,100.62
287979,6,2013-11-28,2014-05-28,20.03,60.52,1050.33,58.34,1051.75,185.02
149372,2,2004-02-20,2004-06-21,18.69,52.39,1037.38,54.41,1042.96,89.95
195776,2,2006-11-13,2007-06-27,16.30,57.32,1146.14,61.59,1049.98,105.04
227854,6,2010-12-07,2011-06-14,31.00,63.24,950.55,60.16,1017.16,168.73
11454,7,2004-11-04,2005-06-18,13.73,60.85,1031.41,62.93,1015.51,72.41
170490,2,2005-12-02,2006-06-19,10.77,64.61,933.05,60.60,966.17,68.00
150988,1,2004-01-18,2004-07-03,17.57,46.31,1162.09,45.15,1169.00,143.17
383566,3,2013-10-29,2013-11-13,27.87,43.62,1135.27,49.70,1104.26,109.21
304301,5,2013-12-28,2014-06-14,18.60,64.44,1001.72,60.97,1029.68,144.82
119797,4,2006-02-25,2006-07-05,18.52,53.29,1075.95,55.08,1041.16,99.52
358880,2,2012-11-07,2013-07-05,11.97,60.67,1052.71,63.10,974.54,126.94
29358,8,2001-02-27,2001-06-30,13.55,45.74,1187.90,44.86,1186.95,75.38
392008,2,2015-02-10,2015-06-19,20.22,55.52,1036.38,55.02,1042.25,108.56
89229,1,2003-01-31,2003-05-27,17.22,56.44,1028.05,56.44,1050.03,92.44
415150,1,2014-12-12,2015-07-06,20.97,64.66,941.86,63.22,1004.28,184.25
259324,6,2010-02-07,2010-07-01,20.38,56.37,1023.57,55.74,1042.06,73.52
56471,7,2005-02-10,2005-06-20,17.88,53.81,1052.98,54.14,1050.66,67.84
220879,2,2007-10-31,2008-07-02,14.07,68.60,921.10,64.38,981.77,121.04
170606,4,2005-12-03,2006-07-02,17.33,61.89,1005.50,63.36,1013.95,134.04
264165,1,2008-02-16,2008-06-09,16.37,50.31,1090.91,52.92,1076.91,105.13
141462,1,2000-09-28,2001-06-30,9.87,62.90,1002.21,61.64,1005.65,209.04
2544,3,2000-09-16,2001-06-24,14.60,66.78,899.06,61.77,1000.32,184.08
100378,7,2009-10-04,2010-06-11,9.97,63.75,959.96,56.23,1049.76,175.75
260245,1,2009-02-02,2009-06-10,14.44,50.39,1111.18,51.63,1092.05,118.45
279140,5,2011-12-07,2012-06-04,20.23,60.45,1035.14,58.95,1034.62,147.96
198931,1,2006-12-06,2007-06-07,16.03,61.96,1006.02,60.36,1070.07,169.72
28422,2,2001-02-15,2001-06-26,18.71,59.24,1013.22,60.04,1010.91,121.20
306196,1,2005-12-01,2006-06-13,11.67,68.72,914.83,61.29,1027.11,145.54
349252,5,2012-09-22,2013-06-17,17.93,63.26,969.55,56.43,1067.34,166.85
225736,2,2005-10-29,2006-07-12,9.43,62.95,967.15,64.02,996.92,80.19
193551,2,2008-01-21,2008-05-30,26.50,52.87,1135.82,52.13,1096.14,151.09
240872,1,2008-09-23,2009-06-07,15.80,60.57,1118.52,62.88,1043.70,149.98
97038,2,2003-09-24,2004-07-11,9.87,49.78,1164.02,53.74,1088.66,174.53
295831,4,2013-09-20,2014-05-22,20.23,62.70,1009.00,60.03,1070.82,195.53
62887,1,2001-02-12,2001-06-13,15.27,55.31,1085.49,54.55,1078.16,187.80
231582,1,2008-01-26,2008-07-04,16.46,56.95,1042.33,55.24,1044.21,127.45
201790,5,2007-01-02,2007-06-20,20.88,55.55,1034.85,52.24,1074.07,96.23
397408,1,2010-12-12,2011-06-04,13.83,60.81,1062.92,59.99,1034.45,175.47
169856,5,2008-02-16,2008-06-19,17.82,42.59,1151.01,44.31,1150.75,125.25
290710,1,2003-10-05,2004-06-20,14.20,58.50,1054.97,58.73,1063.96,176.12
201150,3,2005-01-25,2005-07-12,15.16,,,,,95.84
225846,2,2008-12-16,2009-07-10,16.07,56.85,1005.15,59.02,991.84,229.75
153026,5,2004-01-19,2004-06-19,13.81,51.47,1119.75,48.12,1139.68,122.40
417683,1,2015-01-12,2015-06-17,19.29,54.08,1049.27,53.21,1052.73,109.29
115797,7,2007-12-05,2008-07-03,12.57,57.54,1107.63,56.22,1065.65,167.06
108873,2,2002-11-13,2003-06-09,15.73,69.84,909.57,66.49,954.81,164.46
235968,3,2007-02-04,2007-07-06,15.64,55.96,1053.19,57.92,1038.62,129.53
242175,2,2008-09-29,2009-05-22,13.67,61.46,967.27,57.51,1066.77,150.64
13760,3,2000-10-27,2001-07-07,11.77,57.50,1108.16,60.70,1036.33,152.68
258107,1,2007-12-18,2008-05-26,16.77,67.06,965.09,60.37,1017.06,150.67
280027,5,2006-12-24,2007-05-17,22.00,63.62,1021.76,62.23,999.58,130.72
149943,3,2000-11-02,2001-06-16,14.47,59.95,1081.95,62.49,1036.15,239.91
366801,1,2013-01-19,2013-06-18,16.05,50.80,1093.32,49.01,1112.71,114.05
169329,4,2005-11-24,2006-06-22,16.13,67.53,948.23,63.32,1025.46,106.17
391847,2,2012-01-13,2012-06-06,22.24,55.15,1022.00,52.20,1078.50,161.23
400007,3,2014-09-14,2015-05-14,22.07,65.40,929.20,62.74,970.96,156.33
308846,2,2003-12-05,2004-07-14,14.67,61.21,986.65,62.32,1004.24,89.96
404121,4,2014-10-05,2015-06-10,17.00,66.10,949.38,64.48,970.14,151.04
260530,2,2009-02-06,2009-06-15,19.10,48.85,1111.13,49.65,1085.64,86.35
75688,7,2010-09-27,2011-06-04,21.20,65.90,958.54,61.22,1023.99,120.58
394779,1,2012-02-01,2012-06-11,20.88,61.08,1017.56,58.67,1030.49,115.02
224317,1,2006-09-10,2007-06-22,9.07,59.97,1080.59,56.66,1099.84,152.01
396803,1,2007-10-13,2008-06-18,12.00,57.91,1040.98,62.83,990.30,157.71
139051,6,2002-09-28,2003-06-11,17.60,72.75,808.78,66.79,931.15,127.04
392073,1,2012-12-10,2013-06-11,16.43,62.92,1023.68,60.44,1010.68,178.44
281329,2,2010-11-17,2011-05-19,17.00,60.10,979.16,57.76,1033.77,96.03
241726,3,2009-09-22,2010-06-09,26.00,66.82,928.50,58.81,1042.62,119.12
246409,5,2013-02-11,2013-06-25,28.88,61.85,1010.58,59.48,1011.62,118.23
25286,4,2001-01-06,2001-06-08,17.21,,,,,121.88
98076,5,2003-09-29,2004-06-20,16.83,62.82,1029.49,61.02,1047.76,128.90
25384,6,2002-11-26,2003-06-08,13.23,69.12,895.61,65.78,941.51,144.27
353432,2,2012-10-12,2013-06-17,12.47,57.50,1036.15,50.35,1114.45,151.71
389628,1,2009-12-25,2010-06-22,11.33,59.79,1009.69,63.62,998.15,141.19
187503,2,2007-12-08,2008-06-28,12.33,64.38,962.15,60.10,1023.51,150.42
339103,2,2003-10-25,2004-07-04,5.37,56.76,1065.76,53.27,1114.87,51.56
178632,2,2002-12-23,2003-05-28,19.00,66.11,967.90,66.50,985.55,116.69
147950,1,2002-11-04,2003-06-18,13.80,64.17,1029.84,64.27,993.97,122.97
281526,1,2006-10-11,2007-05-16,14.17,62.42,1078.21,61.99,1040.21,152.01
109720,7,2008-09-25,2009-06-12,18.87,63.05,1034.42,64.42,965.71,163.29
153165,2,2005-09-04,2006-06-24,13.30,65.27,936.53,62.32,1018.58,165.39
174541,2,2006-01-11,2006-06-14,18.44,51.72,1077.52,53.45,1067.05,58.24
203284,3,2004-10-06,2005-06-18,15.90,68.34,945.34,63.20,1027.93,121.40
393919,5,2014-02-06,2014-06-09,23.73,55.65,1029.65,56.96,1024.87,100.28
342273,1,2010-01-19,2010-06-16,16.95,48.35,1076.83,51.16,1065.98,143.31
85194,8,2006-10-01,2007-05-30,22.60,61.71,1079.82,66.43,976.87,138.27
409790,6,2014-11-02,2015-06-08,14.73,67.62,980.68,62.96,992.23,173.79
105680,3,2006-01-09,2006-07-01,19.70,45.97,1192.12,48.08,1132.75,136.13
314916,1,2010-02-14,2010-06-02,26.71,53.37,1079.86,51.82,1091.98,130.44
358001,1,2011-09-25,2012-06-01,20.53,66.13,941.20,64.79,968.04,123.00
420429,1,2015-02-26,2015-07-12,12.99,57.32,989.29,56.98,1005.57,86.90
27244,2,2001-01-29,2001-06-16,16.56,54.58,1049.23,52.45,1093.42,149.32
275634,1,2008-10-14,2009-05-26,12.70,67.18,954.78,62.19,1026.58,128.70
144017,2,2003-11-12,2004-06-19,14.90,59.96,1054.25,59.97,1040.79,77.03
135812,2,2005-11-19,2006-06-26,13.67,69.62,945.03,63.06,1031.03,170.84
325262,2,2011-10-04,2012-06-06,14.47,59.62,1000.79,61.10,1009.24,179.87
82193,3,2003-11-11,2004-06-10,15.27,60.72,1044.00,60.88,1043.85,215.91
355829,2,2013-12-05,2014-06-15,18.67,61.83,998.95,60.53,1036.18,134.17
249002,6,2012-02-16,2012-06-19,20.08,55.30,1112.39,55.96,1067.12,181.59
134749,2,2000-11-09,2001-06-30,15.50,59.97,1060.41,58.72,1073.59,160.46
320669,3,2011-09-10,2012-06-08,13.33,61.58,1024.36,61.28,1017.03,167.75
147445,2,2003-02-05,2003-05-28,19.31,54.92,1048.73,56.72,1050.40,82.25
367036,9,2013-01-23,2013-06-25,19.69,51.67,1078.26,51.14,1091.31,111.19
373712,1,2011-11-02,2012-06-01,16.27,58.97,1023.94,56.54,1062.52,154.93
392780,2,2014-01-18,2014-06-14,23.57,58.12,998.39,55.43,1031.95,98.32
48573,2,2001-11-07,2002-06-18,13.97,66.56,960.94,60.79,1028.94,195.84
128125,1,2004-09-29,2005-06-28,11.30,72.12,849.78,61.39,1019.76,170.96
99401,8,2011-01-10,2011-06-13,16.08,51.12,1103.19,50.55,1077.83,105.47
288825,2,2011-02-11,2011-06-10,16.68,47.22,1148.97,47.32,1121.57,125.36
154973,2,2003-01-22,2003-06-25,17.36,52.89,1069.60,49.45,1099.21,74.65
99424,2,2004-11-14,2005-06-18,21.60,65.90,989.87,64.45,984.26,107.45
332925,4,2011-11-09,2012-06-06,13.77,66.56,922.58,66.64,943.47,156.52
383312,2,2013-10-28,2014-06-16,19.50,62.97,944.22,62.26,982.92,139.22
154098,6,2010-10-17,2011-05-30,20.47,62.48,953.76,61.10,1022.48,196.81
386518,2,2013-11-16,2014-05-25,17.70,61.95,996.27,59.86,1041.21,198.12
394331,2,2014-02-14,2014-06-19,15.02,57.57,999.98,56.28,1036.24,122.15
151863,1,2004-02-01,2004-06-28,8.94,48.66,1127.94,48.29,1112.59,73.27
368444,2,2008-10-21,2009-06-26,13.80,59.07,1035.53,60.09,1044.65,126.98
148623,1,2005-02-16,2005-06-16,14.29,55.95,1035.94,55.42,1032.87,115.91
